chr_name	start	end	log2FoldChange	padj	MSTRG_gene_id	v4_gene_model	v3_gene_model	function	source
chr3	176268439	176274910	1.5639954221678	0.0323970376629611	MSTRG.25087	Zm00001d042673	GRMZM2G339699	Amidophosphoribosyltransferase  	 [source: RefGen_v3] 
chr3	223085735	223089594	1.8931212352671998	0.0324500992781988	MSTRG.26975	Zm00001d044254	GRMZM2G061695	ZmGR2c protein  	 [source: RefGen_v3] 
chr4	206845881	206851386	1.04894533654927	0.0325081509167395	MSTRG.32948	Zm00001d052974	GRMZM2G118082	ETO1-like protein 1	[source:homolog]
chr4	10468985	10713606	1.6979048526817	0.0326055389588481	MSTRG.27954	Zm00001d048957	GRMZM2G133055		
chr8	175456871	175477923	-1.5825684001356102	0.0327784075009757	MSTRG.57508	Zm00001d012494	GRMZM2G019777	U-box domain-containing protein 16	[source:homolog]
chr1	190649820	190931789	-1.04874923592496	0.0330709341069875	MSTRG.5056	Zm00001d031454	GRMZM2G022499	DNA-binding bromodomain-containing protein	[source:homolog]
chr4	234332132	234333448	-1.7734045709080801	0.0330709341069875	MSTRG.33690	Zm00001d053562	GRMZM2G090328	Probable F-box protein 	[source:homolog]
chr8	12045114	12453857	-1.00619085210402	0.0331229961962769	MSTRG.51042	Zm00001d008540	GRMZM2G095964		
chr8	11261176	11409006	-1.08691100352094	0.03319559108630701	MSTRG.51018	Zm00001d008515	GRMZM2G049781	Heavy metal transport/detoxification superfamily protein	[source:homolog]
chr4	44004160	44023914	-3.8179635305036403	0.033298463943707994	MSTRG.28980	Zm00001d049770	GRMZM2G304049		
chr3	169713522	169717584	1.3545456031782999	0.0333027057752833	MSTRG.24847	Zm00001d042504	GRMZM2G137174	Patatin-like protein 2	[source:homolog]
chr10	149177141	149178387	-1.3351960499646298	0.0333495501841103	MSTRG.13296	Zm00001d026628	GRMZM2G142718	Dof zinc finger protein DOF1.6	[source:homolog]
chr9	100444099	100444860	4.371065590279709	0.0334434891978174	MSTRG.59114	Zm00001d046649	GRMZM5G830365	Putative AP2/EREBP transcription factor superfamily protein  	 [source: RefGen_v3] 
chr4	39985458	39987916	-1.90630878835958	0.0335770028660134	MSTRG.28874	Zm00001d049684	GRMZM2G162020	IQ-domain 18	[source:homolog]
chr9	110879842	111132484	-1.2046210104301698	0.0335850063803274	MSTRG.59458	Zm00001d046923	GRMZM2G098423	D-3-phosphoglycerate dehydrogenase 2 chloroplastic	[source:homolog]
chr9	110879842	111132484	-1.2046210104301698	0.0335850063803274	MSTRG.59458	Zm00001d046925	GRMZM2G038783	Zinc finger protein CONSTANS-LIKE 5	[source:homolog]
chr9	96556107	96732691	-1.4270784359109099	0.0335872724596408	MSTRG.59044	Zm00001d046574	GRMZM2G324248		
chr5	1622705	1631341	2.17816597552854	0.0336855779059652	MSTRG.36084	Zm00001d012891	GRMZM2G125812	Biotin/lipoate A/B protein ligase family	[source:homolog]
chr9	129863694	129867181	1.03253706476633	0.0337663235037484	MSTRG.60099	Zm00001d047434	GRMZM2G178663	Probable mediator of RNA polymerase II transcription subunit 26b	[source:homolog]
chr1	243995640	244000346	3.03338852199916	0.0341680893877764	MSTRG.6767	Zm00001d032935	GRMZM2G017237	Type IV inositol polyphosphate 5-phosphatase 7	[source:homolog]
chr6	105374546	105374877	-3.9192510579422795	0.0341696850103571	MSTRG.43591	Zm00001d036873	AC226723.2_FG001	Malic enzyme  	 [source: RefGen_v3] 
chr1	2298093	2302943	1.1868593316706297	0.0344534335743146	MSTRG.93	Zm00001d027304	GRMZM2G410990	ATPase 2 plasma membrane-type	[source:homolog]
chr4	169866266	169974135	-1.82541504977562	0.0345155430219247	MSTRG.31601	Zm00001d051796	GRMZM2G063316	SET domain containing protein  	 [source: RefGen_v3] 
chr2	41027064	41032116	4.77614431554459	0.0345302371666846	MSTRG.15155	Zm00001d003349	GRMZM2G107199	cytochrome P450 family 724 subfamily A polypeptide 1	[source:homolog]
chr10	143168346	143170189	-1.11083530948394	0.0349057434844424	MSTRG.12937	Zm00001d026298	GRMZM2G354855	Putative heavy metal transport/detoxification superfamily protein  	 [source: RefGen_v3] 
chr1	29014681	29453549	-1.02020418288796	0.0351578306641524	MSTRG.1136	Zm00001d028282	GRMZM2G002178	Cytochrome P450 CYP74A19  	 [source: RefGen_v3] 
chr1	29014681	29453549	-1.02020418288796	0.0351578306641524	MSTRG.1136	Zm00001d028286	GRMZM2G180023	Protein LYK2	[source:homolog]
chr1	29014681	29453549	-1.02020418288796	0.0351578306641524	MSTRG.1136	Zm00001d028294	GRMZM2G476914	Ubiquitin-protein ligase  	 [source: RefGen_v3] 
chr3	17688942	17693135	2.4565735042334	0.0351783451775329	MSTRG.21789	Zm00001d039886	GRMZM2G092689		
chr1	48158243	48407058	-1.1375619475057	0.0352558484041324	MSTRG.1638	Zm00001d028840	GRMZM2G017536	DUF4378 domain protein	[source:homolog]
chr1	48158243	48407058	-1.1375619475057	0.0352558484041324	MSTRG.1638	Zm00001d028841	GRMZM2G017400	Calmodulin-binding protein  	 [source: RefGen_v3] 
chr10	137455971	137457804	3.61510281810907	0.0353391218352083	MSTRG.12722	Zm00001d026066	GRMZM2G305146	Xyloglucan galactosyltransferase XLT2	[source:homolog]
chr8	113368257	113369757	2.61271536904103	0.0353391218352083	MSTRG.54035	Zm00001d010409	GRMZM2G150134	Peroxidase 29	[source:homolog]
chr10	131237599	131306002	1.99092037433187	0.0353391218352083	MSTRG.12396	Zm00001d025833	GRMZM2G139797	 IDP1639;\C2 :	 [source: characterized gene (MaizeGDB_09082017)]
chr2	233419529	233424431	4.09089305669435	0.0355839549777769	MSTRG.20451	Zm00001d007504	GRMZM2G451729	Sterol 14-demethylase	[source:homolog]
chr10	121063166	121084136	-1.39636482357168	0.0359072010396049	MSTRG.12006	Zm00001d025520	GRMZM2G092762	Pentatricopeptide repeat-containing protein 	[source:homolog]
chr1	297024506	297363769	-1.28583406657015	0.0360518679963761	MSTRG.8659	Zm00001d034588	GRMZM2G127404	Protein CDI	[source:homolog]
chr7	147999944	148000603	1.8050618552461601	0.0361037228872781	MSTRG.49813	Zm00001d021289	GRMZM2G044822	Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family	[source:homolog]
chr2	230527835	230643287	1.06350181737988	0.0362520924817725	MSTRG.20325	Zm00001d007394	GRMZM2G130379	Rubredoxin-like superfamily protein	[source:homolog]
chr8	23362875	23368055	2.82272239167921	0.0364745022453452	MSTRG.51507	Zm00001d008869	AC187157.4_FG005	Class III HD-Zip III protein HB8%3B Putative homeobox/bZIP/lipid-binding protein family  	 [source: RefGen_v3] 
chr8	124955467	124959965	2.32541814607133	0.0366298178239425	MSTRG.54215	Zm00001d010698	GRMZM2G082792	NAD(P)H dehydrogenase (quinone) FQR1	[source:homolog]
chr2	215644199	215862778	-2.78469638359044	0.0367074295667267	MSTRG.19618	Zm00001d006739	GRMZM2G177110	Seed specific protein Bn15D17A  	 [source: RefGen_v3] 
chr8	151111945	151150279	1.9599765223964798	0.0369262915951477	MSTRG.55255	Zm00001d011463	GRMZM2G043117	Plant-specific domain TIGR01570 family protein  	 [source: RefGen_v3] 
chr3	68118171	68120420	-1.15981610110155	0.0370430425838251	MSTRG.22843	Zm00001d040826	GRMZM2G164542		
chr10	87291646	87292414	-1.84429646052143	0.0371683046879938	MSTRG.11061	Zm00001d024771	GRMZM2G109142	14-dihydroxy-2-naphthoyl-CoA thioesterase 1	[source:homolog]
chr6	169961091	169964660	-1.77489423860877	0.0371833988674704	MSTRG.46177	Zm00001d039096	GRMZM2G455587	Pentatricopeptide repeat-containing protein  chloroplastic	[source:homolog]
chr3	200299994	200541021	-1.36539078711727	0.0372279224689041	MSTRG.25922	Zm00001d043443	GRMZM2G140201	Mannan endo-14-beta-mannosidase 2	[source:homolog]
chr5	9034417	9191438	1.9660862537446002	0.0373172634319432	MSTRG.34377	Zm00001d013348	GRMZM2G019958	Thioredoxin superfamily protein	[source:homolog]
chr1	240356665	240358382	4.52695010773497	0.0376300406410691	MSTRG.6693	Zm00001d032854	GRMZM2G130904	Peroxidase 59	[source:homolog]
chr5	42228650	42229681	2.7685474279592	0.0376468033147472	MSTRG.35600	Zm00001d014351	GRMZM5G869635		
chr9	38903714	39084621	-1.599155981502	0.0379588381294178	MSTRG.57999	Zm00001d045785	GRMZM2G027958	Leucine-rich repeat receptor-like serine/threonine/tyrosine-protein kinase SOBIR1	[source:homolog]
chr10	123840462	124039734	1.5353152495515299	0.038130029919660004	MSTRG.12104	Zm00001d025616	GRMZM2G361569	30S ribosomal protein 3 chloroplastic	[source:homolog]
chr7	103975245	103976832	-1.8649695690874197	0.0381413295295358	MSTRG.48608	Zm00001d020279	GRMZM2G176759	Major facilitator superfamily protein	[source:homolog]
chr10	69487371	69498832	4.98915856990984	0.0383143141270649	MSTRG.10596	Zm00001d024411	GRMZM2G471579	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	[source:homolog]
chr10	68917351	68928134	-3.28681186282127	0.0383194239921464	MSTRG.10586	Zm00001d024398	GRMZM2G391627	myosin heavy chain-related	[source:homolog]
chr4	7259957	7263342	5.91305683296319	0.0387165090917853	MSTRG.27924	Zm00001d048896	GRMZM2G099353		
chr2	15061284	15064546	1.03384048752232	0.0387165090917853	MSTRG.13986	Zm00001d002542	GRMZM2G479665	Probable protein phosphatase 2C 68	[source:homolog]
chr4	14013935	14018030	-1.87487565520573	0.0387727921025786	MSTRG.28067	Zm00001d049053	GRMZM2G545336		
chr7	33321659	33331472	1.08220654363425	0.0392510707550367	MSTRG.47337	Zm00001d019430	GRMZM2G169914	S-adenosylmethionine carrier 1 chloroplastic/mitochondrial	[source:homolog]
chr7	92051858	92058017	3.6358077353210496	0.0392638972149217	MSTRG.48355	Zm00001d020101	GRMZM2G110685	Receptor-like protein kinase HSL1	[source:homolog]
chr2	169267994	169271218	1.3766423081834	0.0393549116702159	MSTRG.17899	Zm00001d005313	GRMZM2G064352	alpha/beta-Hydrolases superfamily protein	[source:homolog]
chr5	204315253	204540245	1.8357518901324799	0.0395656432077323	MSTRG.40242	Zm00001d017699	GRMZM2G060837	Probable xyloglucan endotransglucosylase/hydrolase protein 30	[source:homolog]
chr8	103948359	103951066	2.31562356134704	0.0395910088137165	MSTRG.53801	Zm00001d010205	GRMZM2G429695	Putative patellin family protein  	 [source: RefGen_v3] 
chr5	52956004	53199134	1.46428074630099	0.03996861733458	MSTRG.35841	Zm00001d014553	GRMZM2G457211	 protein; Ternary complex factor MIP1-like	[source:homolog]
chr6	165828005	165998713	-1.83315304442402	0.040209450253037	MSTRG.45938	Zm00001d038860	GRMZM5G847982	AT5g56980/MHM17_10	[source:homolog]
chr2	12492123	12496213	1.58465543537178	0.0402755438585418	MSTRG.14379	Zm00001d002429	GRMZM2G041223	Putative growth-regulating factor 6  	 [source: RefGen_v3] 
chr2	239864930	239869109	1.1614793719499399	0.040334455147317004	MSTRG.20749	Zm00001d007799	GRMZM2G082931	Glycine-rich RNA-binding protein 7  	 [source: RefGen_v3] 
chr7	176272021	176278440	-1.21236331798328	0.0403546784460911	MSTRG.53201	Zm00001d022374	GRMZM2G433767	Serine carboxypeptidase-like 40	[source:homolog]
chr1	156692527	156700371	2.0557290815388	0.0405983775240489	MSTRG.4093	Zm00001d030733	GRMZM2G446047	Protein TRM32	[source:homolog]
chr10	24262540	24269530	1.8057277001282002	0.0406022441484349	MSTRG.9833	Zm00001d023841	GRMZM2G451231	P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain	[source:homolog]
chr4	35888519	35889106	5.199440136377911	0.0406822547310773	MSTRG.28713	Zm00001d049576	GRMZM2G152655		
chr2	16106648	16331701	-1.02082222629267	0.0408712846085048	MSTRG.14064	Zm00001d002594	GRMZM2G164428	Transcription repressor OFP6	[source:homolog]
chr2	62901361	62902707	3.91431141949003	0.0410268748116359	MSTRG.15776	Zm00001d003856	GRMZM2G021059	Spermidine hydroxycinnamoyl transferase	[source:homolog]
chr8	122851154	122852068	-4.95669315404621	0.0415123768083618	MSTRG.54351	Zm00001d010645	GRMZM2G103793	Autophagy-related protein 18a	[source:homolog]
chr1	61469733	61472568	2.62897400994255	0.0417576995899817	MSTRG.2202	Zm00001d029183	GRMZM2G009232	cytochrome P450 family 81 subfamily D polypeptide 8	[source:homolog]
chr3	175713776	175717066	1.9098079746159597	0.0421043744935721	MSTRG.25044	Zm00001d042658	GRMZM2G060255	Adenine nucleotide alpha hydrolases-like superfamily protein	[source:homolog]
chr10	25869309	26159264	-1.00872807972149	0.0421043744935721	MSTRG.9894	Zm00001d023877	GRMZM2G121625	CONTAINS InterPro DOMAIN/s: rRNA processing (InterPro:IPR013730); Has 898 Blast hits to 687 proteins in 142 species: Archae - 2; Bacteria - 28; Metazoa - 200; Fungi - 99; Plants - 63; Viruses - 0; Other Eukaryotes - 506 (source: NCBI BLink).	[source:homolog]
chr1	143163535	143165480	-5.3677539544889	0.0421043744935721	MSTRG.3883	Zm00001d030548	GRMZM2G162158	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	[source:homolog]
chr7	149915945	149920104	1.8447283034361202	0.0422356379075711	MSTRG.49874	Zm00001d021363	GRMZM2G096824	SNARE associated Golgi protein family	[source:homolog]
chr3	916629	921348	-1.05361806531457	0.0423762186054321	MSTRG.20999	Zm00001d039276	GRMZM2G309063	Ubiquitin ligase SINAT3  	 [source: RefGen_v3] 
chr5	1286426	1298964	1.12697955894356	0.042511513750873	MSTRG.36054	Zm00001d012862	GRMZM2G399750	Pentatricopeptide repeat-containing protein  chloroplastic	[source:homolog]
chr5	1286426	1298964	1.12697955894356	0.042511513750873	MSTRG.36054	Zm00001d012863	GRMZM2G099160	Putative ion channel protein CASTOR  	 [source: RefGen_v3] 
chr4	144245000	144249858	2.26555473726683	0.0430442748141686	MSTRG.30774	Zm00001d051119	GRMZM2G047167	Putative RING zinc finger and VWF domain family protein  	 [source: RefGen_v3] 
chr3	4316318	4318744	-2.49042414914276	0.0430442748141686	MSTRG.21224	Zm00001d039437	GRMZM5G834596	 dbb3;double B-box zinc finger protein3: similar to Arabidopsis light-regulated zinc finger protein 1	 [source: characterized gene (MaizeGDB_09082017)]
chr4	190596892	190599413	-3.32091123640262	0.0430705247974251	MSTRG.32513	Zm00001d052467	GRMZM2G403493	Putative regulator of chromosome condensation (RCC1) family protein  	 [source: RefGen_v3] 
chr1	47129592	47133166	2.08826382219174	0.0430765011244433	MSTRG.1901	Zm00001d028809	GRMZM2G010545	PLAC8 family protein	[source:homolog]
chr10	83072775	83128573	1.01308618125754	0.0432469523267182	MSTRG.10936	Zm00001d024672	GRMZM2G304010	Putative RING finger and ARM repeat-containing protein containing family protein  	 [source: RefGen_v3] 
chr4	73314108	73315352	7.03913812224136	0.0433715442549052	MSTRG.29537	Zm00001d050200	GRMZM2G016145	 tcrr1;transfer cell response regulator1: basal endosperm transfer cell specific transcript; encoded protein is found other cells	 the conducting cells above the transfer layer
chr3	163306207	163307284	1.09279942995735	0.0433715442549052	MSTRG.24703	Zm00001d042365	GRMZM2G086940	CRP7 - Cysteine-rich family protein precursor expressed	[source:homolog]
chr4	197134631	197138578	2.2150102199182204	0.0433959726573733	MSTRG.32617	Zm00001d052682	GRMZM2G059252	Protein COFACTOR ASSEMBLY OF COMPLEX C SUBUNIT B CCB1 chloroplastic	[source:homolog]
chr2	21788186	22024408	-2.1120219431421203	0.0434148343604552	MSTRG.14497	Zm00001d002759	GRMZM2G175816	Nudix hydrolase 8	[source:homolog]
chr1	181717089	181912294	1.14592537473014	0.0434150158633509	MSTRG.4718	Zm00001d031191	GRMZM2G059029	glycine-rich protein	[source:homolog]
chr6	97186423	97229239	1.2884961060833	0.0435305250310998	MSTRG.43373	Zm00001d036672	GRMZM2G473162	Clathrin assembly protein  	 [source: RefGen_v3] 
chr3	27424320	27426229	3.83113053269744	0.0436100197228204	MSTRG.21928	Zm00001d040100	GRMZM2G177991		
chr9	86471004	86547605	-1.0763174834342601	0.0436184065102962	MSTRG.58797	Zm00001d046385	GRMZM2G092256		
chr8	64426029	64427618	2.33321807925319	0.0438287685512512	MSTRG.52219	Zm00001d009435	GRMZM2G119693	Transcription factor MYB86	[source:homolog]
chr8	103253391	103404391	6.02386515325414	0.043889049513926005	MSTRG.53764	Zm00001d010179	GRMZM2G055684	Putative subtilase family protein  	 [source: RefGen_v3] 
chr10	145976479	146226539	2.41094118950943	0.0439499998514248	MSTRG.13095	Zm00001d026457	GRMZM2G445616	DNA topoisomerase 2	[source:homolog]
chr5	218222880	218223599	-1.53665023318982	0.0439926681890772	MSTRG.41774	Zm00001d018306	GRMZM2G110330	Receptor-like kinase-like	[source:homolog]
chr6	132826415	132951178	1.0861768534710898	0.0440193460211047	MSTRG.44552	Zm00001d037650	GRMZM2G002656		
chr2	45788164	46304715	1.23354669463227	0.0441129231464656	MSTRG.15306	Zm00001d003497	GRMZM2G171277	RING-H2 finger protein ATL54	[source:homolog]
chr2	6549840	6551888	-1.77869229439995	0.0442810773807503	MSTRG.13527	Zm00001d002139	GRMZM5G882427	Transferase  	 [source: RefGen_v3] 
chr5	184941422	185415249	1.4935125442344799	0.044505767598454996	MSTRG.39517	Zm00001d017092	GRMZM2G106061	Elongation factor Tu  	 [source: RefGen_v3] 
chr2	25180799	25248590	4.90506331604916	0.0447248095459378	MSTRG.14629	Zm00001d002874	GRMZM2G157196	OSJNBa0038O10.24 protein;  protein	[source:homolog]
chr7	116166449	116167561	2.51693976424812	0.0447574514597778	MSTRG.48812	Zm00001d020460	GRMZM2G161315	Zinc-finger homeodomain protein 8	[source:homolog]
chr9	92039634	92157937	4.548535815643179	0.044759011969376004	MSTRG.58949	Zm00001d046489	GRMZM2G019586		
chr2	189505633	189508316	-1.7434882896948898	0.0448045388312664	MSTRG.18515	Zm00001d005813	GRMZM2G005954	Protein TIFY 10B	[source:homolog]
chr10	15093472	15098373	2.9394067373882504	0.044836739361603	MSTRG.9633	Zm00001d023680	GRMZM2G048175	Pollen Ole e 1 allergen and extensin family protein	[source:homolog]
chr4	146423425	146974621	1.87250635150215	0.0450360225704437	MSTRG.30827	Zm00001d051163	GRMZM2G081582	 pal5;phenylalanine ammonia lyase5:	 [source: characterized gene (MaizeGDB_09082017)]
chr1	173165425	173190178	1.43088412955407	0.04521648034505901	MSTRG.4492	Zm00001d031009	GRMZM2G322090	Protein tesmin/TSO1-like CXC 2	[source:homolog]
chr1	191269871	191275295	1.1338002219052	0.0452696052819893	MSTRG.5024	Zm00001d031471	GRMZM2G056122	Pentatricopeptide repeat-containing protein  mitochondrial	[source:homolog]
chr10	122821654	122833419	1.4805929938325	0.0453806085745012	MSTRG.12081	Zm00001d025575	GRMZM2G143590	 zyp1;synaptonemal complex protein ZIPPER1: Homlogous to Yeast ZIPPER1 (ZIP1)	 Arabidopsis ZYP1 and rice ZEP1.
chr7	15629664	15947027	-1.1121417708873	0.0453863906880811	MSTRG.46919	Zm00001d019091	GRMZM2G104505	Vesicle-associated membrane protein 722	[source:homolog]
chr6	137680378	137914594	5.01224423848384	0.0455218088655569	MSTRG.44631	Zm00001d037784	GRMZM2G031311	 sm1;salmon silks1: silks salmon color with P1-rr and P1-wr	 brown with P1-ww
chr2	191778587	192079500	1.3985987711986598	0.0461418205571485	MSTRG.18589	Zm00001d005889	GRMZM2G002142	 abh5;abscisic acid 8'-hydroxylase5:	 [source: characterized gene (MaizeGDB_09082017)]
chr10	133417078	133421956	-2.07709199589359	0.0461418205571485	MSTRG.12518	Zm00001d025903	GRMZM2G131969	Endosomal targeting BRO1-like domain-containing protein	[source:homolog]
chr1	210344522	210347163	7.703331151454611	0.0464665254557405	MSTRG.5718	Zm00001d032042	GRMZM2G092823	Cytochrome P450 CYP78A53  	 [source: RefGen_v3] 
chr5	187570117	187802015	1.27322165278661	0.0465572410126173	MSTRG.39620	Zm00001d017166	GRMZM2G314656	LETM1-like protein	[source:homolog]
chr4	89800432	89802254	5.458543819371231	0.0467315167796271	MSTRG.29874	Zm00001d050456	AC184794.2_FG003	Protein NRT1/ PTR FAMILY 1.2	[source:homolog]
chr4	188727129	188751258	1.3980538238437301	0.0467315167796271	MSTRG.32235	Zm00001d052380	GRMZM2G131516	 scro1;scarecrow1: mRNA expressed in endodermis and quiescent center of root	 influencing radial pattern
chr1	280444218	280694786	-2.54426570537481	0.0469873616403434	MSTRG.7936	Zm00001d033998	GRMZM2G472226	Expressed protein;  protein	[source:homolog]
